"","idmen","maxn"
"30663",3001575013160100,4
"30664",3001575014970100,7
"30665",3001575015750100,2
"30666",3001575016060100,2
"30667",3001575017390100,2
"30668",3001575018040100,1
"30669",3001575020060100,2
"30670",3001575023850100,1
"30671",3001575027210100,2
"30672",3001575030630100,1
"30673",3001575031690100,2
"30674",3001575032540100,5
"30675",3001575034710100,1
"30676",3001575039370100,1
"30677",3001575039590100,1
"30678",3001575040950100,1
"30679",3001575042350100,2
"30680",3001575043310100,2
"30681",3001575044120100,3
"30682",3001575044120200,1
"30683",3001575045130100,2
"30684",3001575051020100,1
"30685",3001575051770100,2
"30686",3001575052310100,2
"30687",3001575053790100,5
"30688",3001575057530100,3
"30689",3001575057590100,2
"30690",3001575058220100,2
"30691",3001575059260100,2
"30692",3001575063150100,1
"30693",3001575064920100,3
"30694",3001575066630100,4
"30695",3001575066630101,3
"30696",3001575067050100,3
"30697",3001575067050200,1
"30698",3001575073230100,1
"30699",3001575073510100,1
"30700",3001575075690100,3
"30701",3001575078730100,2
"30702",3001575081230100,1
"30703",3001575082030100,4
"30704",3001575082450100,1
"30705",3001575084110100,1
"30706",3001575088460100,2
"30707",3001575089680100,6
"30708",3001575091130100,1
"30709",3001575094370100,4
"30710",3001575095380100,3
"30711",3001575095500100,3
"30712",3001575099390100,2
"30713",3001575099400100,2
"30714",3001575101420100,4
"30715",3001575102990100,1
"30716",3001575104200100,4
"30717",3001575106580100,1
"30718",3001575106930100,2
"30719",3001575109060100,2
"30720",3001575112370100,2
"30721",3001575113300100,3
"30722",3001575114960100,2
"30723",3001575118450100,2
"30724",3001575121140100,2
"30725",3001575124040100,3
"30726",3001575125520100,1
"30727",3001575126670100,1
"30728",3002178001240100,4
"30729",3002178010270100,2
"30730",3002178011670100,4
"30731",3002178012180100,1
"30732",3002178012620100,2
"30733",3002178012930100,2
"30734",3002178013160100,1
"30735",3002178015750100,2
"30736",3002178016060100,2
"30737",3002178017390100,2
"30738",3002178017600100,5
"30739",3002178020060100,1
"30740",3002178023850100,2
"30741",3002178025180100,4
"30742",3002178026420100,2
"30743",3002178027210100,2
"30744",3002178030630100,3
"30745",3002178031690100,3
"30746",3002178032540100,2
"30747",3002178033220100,5
"30748",3002178040580100,1
"30749",3002178040950100,2
"30750",3002178042350100,5
"30751",3002178043310100,2
"30752",3002178055140100,1
"30753",3002178057410100,3
"30754",3002178058220100,4
"30755",3002178059550100,2
"30756",3002178067860100,1
"30757",3002178073230100,1
"30758",3002178073620100,1
"30759",3002178075690100,2
"30760",3002178082030100,1
"30761",3002178082450100,2
"30762",3002178088460100,4
"30763",3002178089680100,5
"30764",3002178092030100,5
"30765",3002178094370100,2
"30766",3002178099390100,1
"30767",3002178101420100,3
"30768",3002178101420101,5
"30769",3002178101960100,2
"30770",3002178102990100,2
"30771",3002178103840100,1
"30772",3002178106580100,1
"30773",3002178109060100,1
"30774",3002178113300100,1
"30775",3002178114960100,4
"30776",3002178118450100,4
"30777",3002178118640100,1
"30778",3002178121140100,6
"30779",3002178123980100,2
"30780",3002178124060100,3
"30781",3002178125520100,2
"30782",3002178126670100,1
"30783",3002243010270100,1
"30784",3002243012620100,2
"30785",3002243012930100,5
"30786",3002243013160100,3
"30787",3002243014970100,2
"30788",3002243017070100,1
"30789",3002243017390100,4
"30790",3002243018040100,3
"30791",3002243020540100,1
"30792",3002243020920100,2
"30793",3002243023470100,2
"30794",3002243025180100,1
"30795",3002243026420100,5
"30796",3002243026420200,2
"30797",3002243027210100,1
"30798",3002243030630100,2
"30799",3002243034710100,2
"30800",3002243039370100,4
"30801",3002243039590100,3
"30802",3002243040580100,1
"30803",3002243040950100,2
"30804",3002243042000100,4
"30805",3002243042000101,3
"30806",3002243042350100,2
"30807",3002243043310100,1
"30808",3002243051020100,1
"30809",3002243051650100,3
"30810",3002243051770100,2
"30811",3002243055140100,2
"30812",3002243057410100,3
"30813",3002243057590100,1
"30814",3002243058220100,2
"30815",3002243059550100,1
"30816",3002243063150100,2
"30817",3002243064920100,5
"30818",3002243066630100,1
"30819",3002243067050100,1
"30820",3002243073230100,2
"30821",3002243073510100,5
"30822",3002243073510101,2
"30823",3002243075690100,2
"30824",3002243078730100,3
"30825",3002243081230100,1
"30826",3002243082030100,2
"30827",3002243082450100,2
"30828",3002243084110100,3
"30829",3002243086440100,2
"30830",3002243088460100,1
"30831",3002243091130100,4
"30832",3002243091130101,1
"30833",3002243092030100,3
"30834",3002243094370100,3
"30835",3002243095500100,1
"30836",3002243099390100,2
"30837",3002243099400100,3
"30838",3002243101960100,1
"30839",3002243102990100,1
"30840",3002243104200100,2
"30841",3002243106580100,5
"30842",3002243106930100,2
"30843",3002243109060100,4
"30844",3002243110640100,1
"30845",3002243112370100,3
"30846",3002243113300100,1
"30847",3002243114960100,4
"30848",3002243115750100,2
"30849",3002243117610100,5
"30850",3002243118450100,1
"30851",3002243118740100,1
"30852",3002243122680100,3
"30853",3002243124060100,1
"30854",3002243125520100,2
"30855",3002682001000100,3
"30856",3002682011670100,1
"30857",3002682012180100,3
"30858",3002682012620100,5
"30859",3002682012930100,2
"30860",3002682014970100,1
"30861",3002682015750100,2
"30862",3002682016060100,2
"30863",3002682017070100,2
"30864",3002682017390100,1
"30865",3002682017600100,5
"30866",3002682018040100,2
"30867",3002682020540100,1
"30868",3002682020920100,4
"30869",3002682023850100,2
"30870",3002682026420100,1
"30871",3002682027210100,1
"30872",3002682030630100,2
"30873",3002682032540100,1
"30874",3002682034710100,1
"30875",3002682039370100,4
"30876",3002682039590100,2
"30877",3002682042000100,2
"30878",3002682042350100,1
"30879",3002682043310100,2
"30880",3002682044120100,2
"30881",3002682045130100,2
"30882",3002682051020100,3
"30883",3002682051650100,3
"30884",3002682051770100,5
"30885",3002682052310100,2
"30886",3002682055140100,1
"30887",3002682057530100,4
"30888",3002682058220100,2
"30889",3002682064920100,2
"30890",3002682066630100,6
"30891",3002682067050100,4
"30892",3002682073230100,2
"30893",3002682073620100,1
"30894",3002682075690100,1
"30895",3002682081230100,1
"30896",3002682082030100,1
"30897",3002682082450100,2
"30898",3002682084110100,1
"30899",3002682087500100,2
"30900",3002682089680100,4
"30901",3002682091130100,3
"30902",3002682103840100,1
"30903",3002682104200100,2
"30904",3002682108800100,2
"30905",3002682110640100,1
"30906",3002682112370100,2
"30907",3002682113300100,1
"30908",3002682115750100,3
"30909",3002682117610100,4
"30910",3002682117610101,1
"30911",3002682118640100,3
"30912",3002682118740100,4
"30913",3002682121140100,3
"30914",3002682122000100,1
"30915",3002682122680100,2
"30916",3002682124040100,1
"30917",3002682124060100,1
"30918",3002738001240100,5
"30919",3002738010270100,1
"30920",3002738011670100,3
"30921",3002738012620100,1
"30922",3002738012930100,4
"30923",3002738014970100,3
"30924",3002738015750100,1
"30925",3002738016060100,1
"30926",3002738017070100,2
"30927",3002738017390100,2
"30928",3002738017600100,2
"30929",3002738020060100,2
"30930",3002738020540100,6
"30931",3002738020920100,2
"30932",3002738027210100,1
"30933",3002738030630100,5
"30934",3002738031690100,6
"30935",3002738040950100,2
"30936",3002738042000100,2
"30937",3002738042350100,2
"30938",3002738051650100,4
"30939",3002738057590100,2
"30940",3002738058220100,1
"30941",3002738059550100,2
"30942",3002738063150100,2
"30943",3002738067050100,4
"30944",3002738073620100,2
"30945",3002738082450100,2
"30946",3002738088460100,5
"30947",3002738089680100,2
"30948",3002738092030100,2
"30949",3002738095380100,4
"30950",3002738099390100,1
"30951",3002738101420100,2
"30952",3002738101960100,1
"30953",3002738102990100,3
"30954",3002738104200100,1
"30955",3002738106580100,3
"30956",3002738106580101,1
"30957",3002738108800100,2
"30958",3002738109060100,2
"30959",3002738121140100,2
"30960",3002738124040100,3
"30961",3002738124060100,2
"30962",3002738124060101,1
"30963",3002738125520100,4
"30964",3002738126670100,4
"30965",3003194001240100,1
"30966",3003194012180100,1
"30967",3003194012930100,2
"30968",3003194014970100,2
"30969",3003194017390100,1
"30970",3003194020540100,1
"30971",3003194025180100,3
"30972",3003194030630100,2
"30973",3003194031690100,1
"30974",3003194042350100,2
"30975",3003194043310100,2
"30976",3003194051020100,2
"30977",3003194057590100,2
"30978",3003194058220100,4
"30979",3003194058220101,1
"30980",3003194073620100,1
"30981",3003194082030100,3
"30982",3003194089680100,2
"30983",3003194089680200,1
"30984",3003194099390100,3
"30985",3003194101420100,4
"30986",3003194101960100,2
"30987",3003194103840100,3
"30988",3003194106580100,2
"30989",3003194108800100,3
"30990",3003194108800101,1
"30991",3003194109060100,2
"30992",3003194115750100,1
"30993",3003194117610100,1
"30994",3003194126670100,6
"30995",3003387001000100,1
"30996",3003387011670100,2
"30997",3003387012180100,2
"30998",3003387012930100,2
"30999",3003387014970100,4
"31000",3003387015750100,4
"31001",3003387016060100,2
"31002",3003387017070100,4
"31003",3003387017390100,3
"31004",3003387018040100,2
"31005",3003387018040101,2
"31006",3003387018040102,4
"31007",3003387020060100,2
"31008",3003387020920100,4
"31009",3003387027210100,1
"31010",3003387030630100,1
"31011",3003387031690100,5
"31012",3003387039370100,2
"31013",3003387039590100,4
"31014",3003387042000100,3
"31015",3003387042000101,1
"31016",3003387042350100,3
"31017",3003387043310100,1
"31018",3003387044120100,1
"31019",3003387045130100,4
"31020",3003387051020100,5
"31021",3003387051650100,2
"31022",3003387051770100,2
"31023",3003387053790100,2
"31024",3003387057530100,3
"31025",3003387059260100,3
"31026",3003387059550100,4
"31027",3003387063150100,1
"31028",3003387067050100,4
"31029",3003387073230100,2
"31030",3003387073510100,3
"31031",3003387073510101,1
"31032",3003387073620100,2
"31033",3003387075690100,2
"31034",3003387078730100,1
"31035",3003387082030100,2
"31036",3003387082450100,1
"31037",3003387086440100,1
"31038",3003387089680100,2
"31039",3003387091130100,1
"31040",3003387094370100,1
"31041",3003387095500100,2
"31042",3003387099400100,1
"31043",3003387101420100,3
"31044",3003387101960100,1
"31045",3003387103840100,2
"31046",3003387104200100,3
"31047",3003387106580100,4
"31048",3003387106930100,2
"31049",3003387109060100,4
"31050",3003387110640100,1
"31051",3003387114960100,2
"31052",3003387117610100,2
"31053",3003387118640100,4
"31054",3003387118740100,1
"31055",3003387122000100,2
"31056",3003387123980100,3
"31057",3003387124040100,1
"31058",3003387124060100,2
"31059",3003559001240100,2
"31060",3003559010270100,1
"31061",3003559011670100,3
"31062",3003559012180100,1
"31063",3003559012930100,3
"31064",3003559013160100,1
"31065",3003559014970100,1
"31066",3003559017070100,3
"31067",3003559017390100,3
"31068",3003559018040100,1
"31069",3003559020060100,2
"31070",3003559020540100,2
"31071",3003559020920100,1
"31072",3003559023470100,2
"31073",3003559026420100,2
"31074",3003559027210100,2
"31075",3003559030630100,1
"31076",3003559031690100,1
"31077",3003559032540100,1
"31078",3003559039370100,1
"31079",3003559040950100,3
"31080",3003559042350100,4
"31081",3003559045130100,2
"31082",3003559051020100,1
"31083",3003559051650100,2
"31084",3003559051650101,1
"31085",3003559051770100,4
"31086",3003559052310100,2
"31087",3003559053790100,2
"31088",3003559055140100,2
"31089",3003559057410100,1
"31090",3003559059260100,2
"31091",3003559059550100,4
"31092",3003559064920100,2
"31093",3003559066630100,3
"31094",3003559073230100,3
"31095",3003559073620100,1
"31096",3003559078730100,4
"31097",3003559081230100,1
"31098",3003559084110100,3
"31099",3003559086440100,4
"31100",3003559095380100,2
"31101",3003559099400100,5
"31102",3003559101420100,3
"31103",3003559102990100,1
"31104",3003559103840100,5
"31105",3003559104200100,4
"31106",3003559106930100,2
"31107",3003559108800100,4
"31108",3003559109060100,3
"31109",3003559113300100,1
"31110",3003559114960100,2
"31111",3003559115750100,1
"31112",3003559117610100,2
"31113",3003559118450100,1
"31114",3003559118640100,4
"31115",3003559118740100,1
"31116",3003559121140100,4
"31117",3003559122680100,2
"31118",3003559123980100,1
"31119",3003559124040100,4
"31120",3003559124060100,4
"31121",3003559125520100,1
"31122",3003559126670100,2
"31123",3004661001240100,2
"31124",3004661010270100,2
"31125",3004661011670100,3
"31126",3004661012180100,5
"31127",3004661012180101,1
"31128",3004661012180102,3
"31129",3004661012930100,2
"31130",3004661012930200,2
"31131",3004661014970100,3
"31132",3004661016060100,1
"31133",3004661017070100,1
"31134",3004661017390100,3
"31135",3004661018040100,4
"31136",3004661020060100,2
"31137",3004661020920100,2
"31138",3004661023470100,1
"31139",3004661025180100,1
"31140",3004661026420100,2
"31141",3004661030630100,1
"31142",3004661033220100,2
"31143",3004661034710100,1
"31144",3004661039370100,2
"31145",3004661040580100,3
"31146",3004661040950100,1
"31147",3004661042000100,1
"31148",3004661043310100,5
"31149",3004661044120100,2
"31150",3004661045130100,6
"31151",3004661051650100,4
"31152",3004661051770100,1
"31153",3004661052310100,2
"31154",3004661057410100,1
"31155",3004661057590100,3
"31156",3004661058220100,2
"31157",3004661059260100,2
"31158",3004661059550100,4
"31159",3004661066630100,3
"31160",3004661067050100,4
"31161",3004661067860100,2
"31162",3004661073230100,4
"31163",3004661073620100,2
"31164",3004661075690100,2
"31165",3004661078730100,1
"31166",3004661081230100,1
"31167",3004661082030100,2
"31168",3004661082450100,2
"31169",3004661086440100,1
"31170",3004661088460100,2
"31171",3004661092030100,1
"31172",3004661094370100,1
"31173",3004661095380100,2
"31174",3004661099390100,3
"31175",3004661101420100,4
"31176",3004661101420101,2
"31177",3004661101420102,2
"31178",3004661102990100,2
"31179",3004661103840100,2
"31180",3004661106930100,2
"31181",3004661108800100,2
"31182",3004661110640100,2
"31183",3004661113300100,6
"31184",3004661114960100,3
"31185",3004661115750100,4
"31186",3004661117610100,2
"31187",3004661118450100,3
"31188",3004661118640100,2
"31189",3004661118740100,1
"31190",3004661121140100,4
"31191",3004661122000100,3
"31192",3004661122680100,2
"31193",3004661123980100,1
"31194",3004661124040100,4
"31195",3004661126670100,1
"31196",3005191001240100,4
"31197",3005191010270100,4
"31198",3005191011670100,4
"31199",3005191012180100,6
"31200",3005191012620100,4
"31201",3005191012930100,2
"31202",3005191013160100,2
"31203",3005191014970100,1
"31204",3005191015750100,2
"31205",3005191016060100,4
"31206",3005191017390100,2
"31207",3005191018040100,6
"31208",3005191020540100,2
"31209",3005191023850100,3
"31210",3005191023850101,1
"31211",3005191026420100,2
"31212",3005191027210100,4
"31213",3005191030630100,4
"31214",3005191031690100,1
"31215",3005191033220100,2
"31216",3005191034710100,2
"31217",3005191040580100,6
"31218",3005191042350100,4
"31219",3005191043310100,4
"31220",3005191057410100,1
"31221",3005191058220100,3
"31222",3005191059550100,3
"31223",3005191063150100,3
"31224",3005191067050100,5
"31225",3005191073230100,2
"31226",3005191075690100,2
"31227",3005191082030100,3
"31228",3005191082450100,4
"31229",3005191088460100,4
"31230",3005191089680100,3
"31231",3005191092030100,3
"31232",3005191095380100,1
"31233",3005191099390100,2
"31234",3005191101960100,2
"31235",3005191102990100,3
"31236",3005191103840100,3
"31237",3005191103840101,1
"31238",3005191104200100,1
"31239",3005191108800100,5
"31240",3005191109060100,1
"31241",3005191113300100,2
"31242",3005191115750100,1
"31243",3005191117610100,2
"31244",3005191118450100,1
"31245",3005191118640100,2
"31246",3005191121140100,1
"31247",3005191123980100,2
"31248",3005191124040100,2
"31249",3005191124060100,1
"31250",3005191125520100,2
"31251",3005459001000100,4
"31252",3005459001240100,3
"31253",3005459010270100,2
"31254",3005459011670100,5
"31255",3005459012180100,5
"31256",3005459012180101,3
"31257",3005459012620100,2
"31258",3005459014970100,1
"31259",3005459016060100,3
"31260",3005459017070100,1
"31261",3005459017390100,2
"31262",3005459018040100,4
"31263",3005459020540100,1
"31264",3005459023470100,2
"31265",3005459023470101,4
"31266",3005459023850100,2
"31267",3005459025180100,1
"31268",3005459026420100,2
"31269",3005459030630100,3
"31270",3005459031690100,2
"31271",3005459034710100,1
"31272",3005459039370100,4
"31273",3005459039590100,5
"31274",3005459040580100,1
"31275",3005459040950100,1
"31276",3005459042350100,1
"31277",3005459043310100,2
"31278",3005459044120100,2
"31279",3005459045130100,1
"31280",3005459051650100,4
"31281",3005459053790100,5
"31282",3005459055140100,2
"31283",3005459057410100,1
"31284",3005459057530100,2
"31285",3005459057590100,2
"31286",3005459058220100,5
"31287",3005459059260100,4
"31288",3005459059260101,2
"31289",3005459059260102,2
"31290",3005459064920100,2
"31291",3005459066630100,2
"31292",3005459067050100,1
"31293",3005459073510100,2
"31294",3005459075690100,2
"31295",3005459078730100,4
"31296",3005459081230100,1
"31297",3005459082450100,4
"31298",3005459084110100,1
"31299",3005459087500100,2
"31300",3005459089680100,3
"31301",3005459092030100,2
"31302",3005459094370100,5
"31303",3005459094370101,1
"31304",3005459094370102,1
"31305",3005459095380100,2
"31306",3005459095500100,4
"31307",3005459099390100,1
"31308",3005459099400100,3
"31309",3005459101420100,2
"31310",3005459101960100,4
"31311",3005459102990100,3
"31312",3005459103840100,3
"31313",3005459104200100,1
"31314",3005459106580100,1
"31315",3005459106930100,4
"31316",3005459108800100,2
"31317",3005459109060100,2
"31318",3005459110640100,2
"31319",3005459112370100,1
"31320",3005459113300100,1
"31321",3005459115750100,5
"31322",3005459117610100,1
"31323",3005459118450100,1
"31324",3005459118740100,2
"31325",3005459122680100,2
"31326",3005459123980100,1
"31327",3005459124040100,2
"31328",3005464001000100,2
"31329",3005464010270100,1
"31330",3005464012620100,2
"31331",3005464012930100,1
"31332",3005464016060100,3
"31333",3005464018040100,1
"31334",3005464020540100,2
"31335",3005464020920100,2
"31336",3005464025180100,3
"31337",3005464025180200,1
"31338",3005464031690100,4
"31339",3005464043310100,2
"31340",3005464051770100,2
"31341",3005464052310100,2
"31342",3005464053790100,5
"31343",3005464055140100,1
"31344",3005464057590100,2
"31345",3005464059260100,2
"31346",3005464067860100,1
"31347",3005464073230100,3
"31348",3005464073620100,3
"31349",3005464075690100,3
"31350",3005464078730100,2
"31351",3005464081230100,1
"31352",3005464082030100,2
"31353",3005464082450100,5
"31354",3005464087500100,1
"31355",3005464088460100,1
"31356",3005464089680100,3
"31357",3005464092030100,1
"31358",3005464101420100,1
"31359",3005464101960100,3
"31360",3005464102990100,1
"31361",3005464103840100,2
"31362",3005464108800100,4
"31363",3005464109060100,1
"31364",3005464110640100,1
"31365",3005464114960100,1
"31366",3005464124040100,1
"31367",3005464125520100,1
"31368",3006457001000100,1
"31369",3006457001240100,1
"31370",3006457010270100,2
"31371",3006457011670100,2
"31372",3006457012620100,1
"31373",3006457012930100,2
"31374",3006457014970100,1
"31375",3006457015750100,2
"31376",3006457016060100,1
"31377",3006457017390100,1
"31378",3006457018040100,2
"31379",3006457020060100,2
"31380",3006457020540100,3
"31381",3006457020920100,1
"31382",3006457025180100,5
"31383",3006457026420100,2
"31384",3006457027210100,1
"31385",3006457034710100,1
"31386",3006457039590100,5
"31387",3006457040950100,2
"31388",3006457043310100,5
"31389",3006457044120100,1
"31390",3006457051650100,1
"31391",3006457053790100,4
"31392",3006457055140100,1
"31393",3006457057410100,2
"31394",3006457057530100,4
"31395",3006457057590100,2
"31396",3006457058220100,2
"31397",3006457059260100,1
"31398",3006457064920100,6
"31399",3006457066630100,2
"31400",3006457067050100,2
"31401",3006457067860100,2
"31402",3006457073230100,1
"31403",3006457073620100,3
"31404",3006457073620101,1
"31405",3006457075690100,3
"31406",3006457078730100,1
"31407",3006457082450100,1
"31408",3006457084110100,1
"31409",3006457086440100,3
"31410",3006457088460100,4
"31411",3006457089680100,2
"31412",3006457092030100,2
"31413",3006457095380100,2
"31414",3006457095500100,3
"31415",3006457099400100,3
"31416",3006457101420100,2
"31417",3006457101960100,5
"31418",3006457102990100,3
"31419",3006457104200100,2
"31420",3006457106580100,2
"31421",3006457108800100,2
"31422",3006457108800200,1
"31423",3006457109060100,1
"31424",3006457110640100,1
"31425",3006457113300100,3
"31426",3006457114960100,4
"31427",3006457115750100,2
"31428",3006457117610100,2
"31429",3006457118640100,2
"31430",3006457122000100,2
"31431",3006457122680100,3
"31432",3006457123980100,1
"31433",3006457124060100,3
"31434",3006457126670100,1
"31435",3006477001000100,1
"31436",3006477001240100,1
"31437",3006477010270100,4
"31438",3006477011670100,1
"31439",3006477012180100,1
"31440",3006477012620100,1
"31441",3006477013160100,2
"31442",3006477014970100,1
"31443",3006477017070100,4
"31444",3006477017070101,2
"31445",3006477017390100,1
"31446",3006477020060100,2
"31447",3006477020540100,2
"31448",3006477023470100,2
"31449",3006477027210100,3
"31450",3006477032540100,1
"31451",3006477040580100,6
"31452",3006477040950100,2
"31453",3006477042000100,4
"31454",3006477042350100,2
"31455",3006477042350200,1
"31456",3006477043310100,2
"31457",3006477045130100,1
"31458",3006477051650100,1
"31459",3006477051770100,4
"31460",3006477051770101,2
"31461",3006477052310100,4
"31462",3006477053790100,3
"31463",3006477055140100,3
"31464",3006477057410100,2
"31465",3006477057530100,4
"31466",3006477057530101,1
"31467",3006477057590100,4
"31468",3006477059260100,4
"31469",3006477063150100,4
"31470",3006477066630100,3
"31471",3006477067050100,1
"31472",3006477067860100,1
"31473",3006477073230100,1
"31474",3006477073620100,2
"31475",3006477075690100,2
"31476",3006477078730100,5
"31477",3006477082450100,5
"31478",3006477084110100,4
"31479",3006477086440100,2
"31480",3006477088460100,2
"31481",3006477089680100,1
"31482",3006477094370100,1
"31483",3006477095380100,5
"31484",3006477099400100,4
"31485",3006477101960100,5
"31486",3006477102990100,5
"31487",3006477104200100,1
"31488",3006477106580100,3
"31489",3006477106930100,11
"31490",3006477106930101,2
"31491",3006477106930102,3
"31492",3006477106930103,4
"31493",3006477108800100,4
"31494",3006477109060100,1
"31495",3006477110640100,1
"31496",3006477112370100,3
"31497",3006477113300100,1
"31498",3006477114960100,2
"31499",3006477115750100,1
"31500",3006477117610100,1
"31501",3006477118640100,1
"31502",3006477118740100,1
"31503",3006477122680100,2
"31504",3006477124040100,2
"31505",3006477125520100,1
"31506",3006865001240100,3
"31507",3006865011670100,1
"31508",3006865012930100,3
"31509",3006865014970100,1
"31510",3006865015750100,1
"31511",3006865017390100,2
"31512",3006865017600100,1
"31513",3006865025180100,1
"31514",3006865027210100,5
"31515",3006865030630100,1
"31516",3006865031690100,1
"31517",3006865032540100,4
"31518",3006865032540101,2
"31519",3006865039590100,5
"31520",3006865040950100,2
"31521",3006865043310100,5
"31522",3006865045130100,1
"31523",3006865051650100,4
"31524",3006865051770100,2
"31525",3006865052310100,2
"31526",3006865053790100,2
"31527",3006865055140100,4
"31528",3006865057530100,3
"31529",3006865063150100,5
"31530",3006865064920100,3
"31531",3006865066630100,3
"31532",3006865067050100,3
"31533",3006865067860100,1
"31534",3006865073230100,1
"31535",3006865073620100,3
"31536",3006865075690100,5
"31537",3006865078730100,1
"31538",3006865081230100,2
"31539",3006865082030100,2
"31540",3006865087500100,3
"31541",3006865088460100,4
"31542",3006865089680100,2
"31543",3006865094370100,4
"31544",3006865099390100,1
"31545",3006865099400100,1
"31546",3006865101420100,3
"31547",3006865101960100,2
"31548",3006865102990100,5
"31549",3006865104200100,1
"31550",3006865108800100,1
"31551",3006865109060100,1
"31552",3006865113300100,1
"31553",3006865114960100,4
"31554",3006865114960102,1
"31555",3006865117610100,3
"31556",3006865118450100,1
"31557",3006865118640100,2
"31558",3006865118740100,2
"31559",3006865122000100,2
"31560",3006865122680100,3
"31561",3006865122680101,1
"31562",3006865123980100,2
"31563",3006865124040100,1
"31564",3006865125520100,2
"31565",3006865126670100,1
"31566",3007759001000100,5
"31567",3007759001240100,2
"31568",3007759010270100,4
"31569",3007759012620100,2
"31570",3007759015750100,6
"31571",3007759017390100,5
"31572",3007759017600100,2
"31573",3007759018040100,2
"31574",3007759023470100,5
"31575",3007759027210100,2
"31576",3007759030630100,1
"31577",3007759031690100,2
"31578",3007759032540100,3
"31579",3007759034710100,4
"31580",3007759039370100,5
"31581",3007759039590100,1
"31582",3007759042000100,4
"31583",3007759042350100,3
"31584",3007759045130100,2
"31585",3007759051650100,2
"31586",3007759052310100,2
"31587",3007759053790100,2
"31588",3007759057530100,2
"31589",3007759057590100,3
"31590",3007759058220100,1
"31591",3007759059260100,1
"31592",3007759059550100,4
"31593",3007759059550101,1
"31594",3007759063150100,1
"31595",3007759064920100,2
"31596",3007759066630100,1
"31597",3007759067860100,2
"31598",3007759073230100,1
"31599",3007759073510100,3
"31600",3007759073620100,6
"31601",3007759078730100,2
"31602",3007759081230100,2
"31603",3007759086440100,1
"31604",3007759087500100,2
"31605",3007759091130100,1
"31606",3007759092030100,1
"31607",3007759094370100,1
"31608",3007759095380100,1
"31609",3007759099400100,2
"31610",3007759101420100,1
"31611",3007759101960100,1
"31612",3007759104200100,4
"31613",3007759106580100,2
"31614",3007759108800100,5
"31615",3007759108800101,2
"31616",3007759109060100,1
"31617",3007759110640100,2
"31618",3007759112370100,4
"31619",3007759113300100,2
"31620",3007759115750100,2
"31621",3007759117610100,2
"31622",3007759121140100,4
"31623",3007759122680100,1
"31624",3007759124060100,2
"31625",3007764001240100,1
"31626",3007764010270100,2
"31627",3007764011670100,3
"31628",3007764011670101,4
"31629",3007764012930100,2
"31630",3007764013160100,4
"31631",3007764014970100,2
"31632",3007764016060100,1
"31633",3007764017070100,4
"31634",3007764017390100,4
"31635",3007764017600100,1
"31636",3007764018040100,4
"31637",3007764018040101,3
"31638",3007764020060100,4
"31639",3007764020540100,2
"31640",3007764020920100,3
"31641",3007764023850100,2
"31642",3007764025180100,3
"31643",3007764031690100,1
"31644",3007764032540100,1
"31645",3007764033220100,4
"31646",3007764034710100,4
"31647",3007764040950100,4
"31648",3007764040950101,1
"31649",3007764051020100,1
"31650",3007764057410100,2
"31651",3007764057590100,2
"31652",3007764059550100,1
"31653",3007764067050100,2
"31654",3007764067860100,6
"31655",3007764073620100,2
"31656",3007764075690100,1
"31657",3007764082450100,4
"31658",3007764089680100,1
"31659",3007764092030100,2
"31660",3007764099390100,3
"31661",3007764101420100,4
"31662",3007764101960100,2
"31663",3007764102990100,1
"31664",3007764103840100,2
"31665",3007764106580100,1
"31666",3007764109060100,2
"31667",3007764113300100,2
"31668",3007764114960100,2
"31669",3007764115750100,2
"31670",3007764117610100,2
"31671",3007764118450100,2
"31672",3007764118640100,1
"31673",3007764121140100,2
"31674",3007764124040100,1
"31675",3007764126670100,1
"31676",3007811016060100,8
"31677",3007811017070100,1
"31678",3007811017600100,1
"31679",3007811018040100,3
"31680",3007811020920100,1
"31681",3007811023850100,4
"31682",3007811026420100,1
"31683",3007811030630100,4
"31684",3007811032540100,3
"31685",3007811034710100,4
"31686",3007811039590100,4
"31687",3007811040580100,1
"31688",3007811040950100,1
"31689",3007811042000100,2
"31690",3007811042350100,1
"31691",3007811043310100,5
"31692",3007811044120100,3
"31693",3007811051020100,3
"31694",3007811051650100,4
"31695",3007811052310100,3
"31696",3007811053790100,1
"31697",3007811057590100,3
"31698",3007811058220100,4
"31699",3007811059550100,2
"31700",3007811063150100,2
"31701",3007811067860100,2
"31702",3007811073230100,4
"31703",3007811073510100,1
"31704",3007811073620100,2
"31705",3007811075690100,2
"31706",3007811078730100,1
"31707",3007811082030100,1
"31708",3007811082450100,1
"31709",3007811086440100,1
"31710",3007811087500100,3
"31711",3007811091130100,7
"31712",3007811094370100,1
"31713",3007811095380100,2
"31714",3007811095500100,1
"31715",3007811099390100,5
"31716",3007811101420100,5
"31717",3007811101960100,2
"31718",3007811110640100,1
"31719",3007811113300100,3
"31720",3007811114960100,3
"31721",3007811115750100,1
"31722",3007811117610100,1
"31723",3007811122000100,1
"31724",3007811124040100,3
"31725",3007811124060100,4
"31726",3007953011670100,1
"31727",3007953012930100,1
"31728",3007953013160100,4
"31729",3007953017070100,2
"31730",3007953017390100,2
"31731",3007953017390101,1
"31732",3007953018040100,3
"31733",3007953020060100,2
"31734",3007953020540100,2
"31735",3007953020920100,1
"31736",3007953023850100,2
"31737",3007953025180100,1
"31738",3007953027210100,2
